CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,actproxy,RecencyClusters,freqscore,FreqClusters,cardbalance,revenue,RevenueClusters,Score,Segments
C18052,2743.766025,1.0,150.0,150.0,0.0,1562.979881,0.083333,0.083333,0.0,0.416667,9,1,3500.0,623.036521,585.518894,0.0,12,0.08333333333333333,0,0.166666,0,756.2339750000001,906.2339750000001,0,0,Low-Value
C18061,411.362969,1.0,10.79,0.0,10.79,0.0,0.166667,0.0,0.166667,0.0,0,1,1200.0,918.160924,166.28151100000002,0.0,12,0.08333333333333333,0,0.333334,0,788.637031,799.4270309999999,0,0,Low-Value
C18062,1091.9738320000001,1.0,0.0,0.0,0.0,77.349474,0.0,0.0,0.0,0.083333,1,0,1200.0,259.506889,518.930756,0.0,12,0.0,0,0.0,0,108.02616799999987,108.02616799999987,0,0,Low-Value
C18064,1131.503917,1.0,120.0,120.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,352.210107,470.738221,0.0,12,0.08333333333333333,0,0.166666,0,68.496083,188.496083,0,0,Low-Value
C18069,955.5889269999999,1.0,0.0,0.0,0.0,54.066975,0.0,0.0,0.0,0.166667,2,0,1000.0,196.54231399999998,278.36141299999997,0.0,12,0.0,0,0.0,0,44.4110730000001,44.4110730000001,0,0,Low-Value
C18070,903.0415800000001,1.0,350.0,350.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0,2,1000.0,482.501636,444.0465,0.0,11,0.18181818181818182,0,0.181818,0,96.95841999999993,446.95841999999993,0,0,Low-Value
C18071,218.00441600000002,1.0,0.0,0.0,0.0,272.86627400000003,0.0,0.0,0.0,0.083333,2,0,500.0,186.269591,177.363707,0.0,12,0.0,0,0.0,0,281.995584,281.995584,0,0,Low-Value
C18072,328.943655,0.714286,0.0,0.0,0.0,746.311927,0.0,0.0,0.0,0.28571399999999997,2,0,1500.0,498.28605899999997,103.323766,0.0,7,0.0,0,0.0,0,1171.056345,1171.056345,0,0,Low-Value
C18073,607.880635,0.909091,0.0,0.0,0.0,2266.4908179999998,0.0,0.0,0.0,0.25,3,0,1200.0,2379.418142,299.91353399999997,0.090909,12,0.0,0,0.0,0,592.119365,592.119365,0,0,Low-Value
C18074,589.8109,1.0,0.0,0.0,0.0,4397.346355,0.0,0.0,0.0,0.416667,13,0,2000.0,2705.9107940000004,794.238939,0.2,12,0.0,0,0.0,0,1410.1891,1410.1891,0,0,Low-Value
C18075,107.48716999999999,0.090909,0.0,0.0,0.0,1391.262316,0.0,0.0,0.0,0.083333,5,0,1500.0,0.0,,0.0,12,0.0,0,0.0,0,1392.5128300000001,1392.5128300000001,0,0,Low-Value
C18080,1086.8530859999998,1.0,178.0,178.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1200.0,346.565751,405.64498599999996,0.0,12,0.16666666666666666,0,0.166666,0,113.14691400000015,291.14691400000015,0,0,Low-Value
C18082,183.28583999999998,1.0,23.75,23.75,0.0,64.006247,0.083333,0.083333,0.0,0.083333,2,1,500.0,584.679478,139.651483,0.083333,12,0.08333333333333333,0,0.166666,0,316.71416,340.46416,0,0,Low-Value
C18083,5262.745812,1.0,0.0,0.0,0.0,4117.515089,0.0,0.0,0.0,0.666667,12,0,6500.0,1224.872705,1214.517778,0.0,12,0.0,0,0.0,0,1237.2541879999999,1237.2541879999999,0,0,Low-Value
C18088,1354.155365,1.0,50.0,50.0,0.0,627.630949,0.083333,0.083333,0.0,0.166667,8,1,3000.0,483.253247,655.027716,0.0,12,0.08333333333333333,0,0.166666,0,1645.844635,1695.844635,0,0,Low-Value
C18089,666.010085,1.0,504.87,504.87,0.0,271.354588,0.166667,0.166667,0.0,0.083333,1,2,1000.0,631.927013,173.032903,0.0,12,0.16666666666666666,0,0.333334,0,333.989915,838.859915,0,0,Low-Value
C18095,465.003141,1.0,500.0,500.0,0.0,0.0,0.11111099999999999,0.11111099999999999,0.0,0.0,0,1,1000.0,109.818409,357.651724,0.0,9,0.1111111111111111,0,0.22222199999999998,0,534.996859,1034.9968589999999,0,0,Low-Value
C18097,202.681879,1.0,312.5,312.5,0.0,170.577213,0.166667,0.166667,0.0,0.166667,2,3,500.0,188.382752,208.991873,0.0,12,0.25,0,0.333334,0,297.318121,609.818121,0,0,Low-Value
C18101,271.05166,0.909091,86.0,0.0,86.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,442.141178,2863.640612,0.0,12,0.16666666666666666,0,0.333334,0,728.9483399999999,814.9483399999999,0,0,Low-Value
C18105,1334.012141,1.0,0.0,0.0,0.0,152.353179,0.0,0.0,0.0,0.083333,1,0,1500.0,312.029134,275.729456,0.0,12,0.0,0,0.0,0,165.98785900000007,165.98785900000007,0,0,Low-Value
C18108,1731.623546,1.0,0.0,0.0,0.0,4733.441645,0.0,0.0,0.0,0.166667,4,0,2500.0,4961.849482,488.537242,0.166667,12,0.0,0,0.0,0,768.376454,768.376454,0,0,Low-Value
C18111,1017.982199,1.0,0.0,0.0,0.0,2247.107682,0.0,0.0,0.0,0.583333,14,0,1200.0,1582.856628,431.459141,0.0,12,0.0,0,0.0,0,182.01780099999996,182.01780099999996,0,0,Low-Value
C18115,3178.011925,0.875,0.0,0.0,0.0,4754.930829999999,0.0,0.0,0.0,0.5,10,0,5000.0,522.525519,646.37505,0.0,8,0.0,0,0.0,0,1821.9880750000002,1821.9880750000002,0,0,Low-Value
C18120,8.404256,0.857143,0.0,0.0,0.0,132.266653,0.0,0.0,0.0,0.28571399999999997,3,0,2500.0,206.851966,24.421074,0.25,7,0.0,0,0.0,0,2491.595744,2491.595744,0,0,Low-Value
C18123,405.194627,1.0,0.0,0.0,0.0,293.097125,0.0,0.0,0.0,0.083333,1,0,1500.0,1506.490213,242.466254,0.083333,12,0.0,0,0.0,0,1094.805373,1094.805373,0,0,Low-Value
C18132,939.989584,1.0,0.0,0.0,0.0,56.443763,0.0,0.0,0.0,0.083333,2,0,1000.0,214.75835099999998,184.671844,0.0,12,0.0,0,0.0,0,60.010415999999964,60.010415999999964,0,0,Low-Value
C18139,3322.674158,1.0,0.0,0.0,0.0,3221.755751,0.0,0.0,0.0,0.5,6,0,7000.0,771.741033,753.530747,0.0,12,0.0,0,0.0,0,3677.325842,3677.325842,0,0,Low-Value
C18146,1020.5353660000001,1.0,205.54,205.54,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,232.721106,539.082396,0.0,12,0.25,0,0.333334,0,179.46463399999993,385.0046339999999,0,0,Low-Value
C18151,1333.2529630000001,1.0,0.0,0.0,0.0,408.108731,0.0,0.0,0.0,0.272727,10,0,4000.0,627.520326,325.729395,0.0,11,0.0,0,0.0,0,2666.747037,2666.747037,0,0,Low-Value
C18154,23.407282000000002,0.11111099999999999,240.47,240.47,0.0,0.0,0.11111099999999999,0.11111099999999999,0.0,0.0,0,2,2500.0,0.0,,0.0,9,0.2222222222222222,0,0.22222199999999998,0,2476.592718,2717.0627179999997,0,0,Low-Value
C18160,468.256151,1.0,55.0,55.0,0.0,54.149701,0.083333,0.083333,0.0,0.083333,2,1,500.0,246.58435699999998,329.619743,0.0,12,0.08333333333333333,0,0.166666,0,31.74384900000001,86.74384900000001,0,0,Low-Value
C18161,12.642164,0.272727,175.56,0.0,175.56,0.0,0.25,0.0,0.166667,0.0,0,3,1000.0,382.866599,178.54837,0.0,12,0.25,0,0.416667,0,987.357836,1162.917836,0,0,Low-Value
C18166,888.101401,1.0,100.0,0.0,100.0,896.5789900000001,0.22222199999999998,0.0,0.11111099999999999,0.11111099999999999,2,2,1000.0,212.755352,527.241583,0.0,9,0.2222222222222222,0,0.333333,0,111.89859899999999,211.898599,0,0,Low-Value
C18167,3.744789,0.090909,78.33,0.0,78.33,0.0,0.083333,0.0,0.083333,0.0,0,1,1000.0,0.0,,0.0,12,0.08333333333333333,0,0.166666,0,996.255211,1074.585211,0,0,Low-Value
C18171,15.523256,0.454545,0.0,0.0,0.0,357.184643,0.0,0.0,0.0,0.416667,12,0,500.0,213.153735,70.79745799999999,0.090909,12,0.0,0,0.0,0,484.476744,484.476744,0,0,Low-Value
C18172,1950.482518,1.0,0.0,0.0,0.0,2660.1399850000003,0.0,0.0,0.0,0.333333,8,0,2500.0,3213.688818,501.403933,0.083333,12,0.0,0,0.0,0,549.517482,549.517482,0,0,Low-Value
C18173,1747.492429,1.0,0.0,0.0,0.0,1769.875637,0.0,0.0,0.0,0.25,3,0,3000.0,450.697772,602.964607,0.0,12,0.0,0,0.0,0,1252.507571,1252.507571,0,0,Low-Value
C18175,1039.267052,0.909091,0.0,0.0,0.0,3172.729359,0.0,0.0,0.0,0.166667,3,0,3500.0,5240.282775,456.342225,0.090909,12,0.0,0,0.0,0,2460.732948,2460.732948,0,0,Low-Value
C18179,5658.938986,1.0,111.54,111.54,0.0,3344.962624,0.083333,0.083333,0.0,0.333333,7,1,6500.0,1386.242232,1781.099062,0.0,12,0.08333333333333333,0,0.166666,0,841.0610139999999,952.6010139999999,0,0,Low-Value
C18182,933.05808,1.0,0.0,0.0,0.0,634.617283,0.0,0.0,0.0,0.416667,10,0,1000.0,827.275832,299.52845,0.0,12,0.0,0,0.0,0,66.94191999999998,66.94191999999998,0,0,Low-Value
C18183,9.252573,0.454545,0.0,0.0,0.0,943.60879,0.0,0.0,0.0,0.083333,1,0,1200.0,949.8462509999999,44.502743,0.0,12,0.0,0,0.0,0,1190.747427,1190.747427,0,0,Low-Value
C18190,30.880470000000003,0.363636,316.6,197.0,119.6,0.0,0.166667,0.083333,0.166667,0.0,0,5,1000.0,89.111879,189.428672,0.0,12,0.4166666666666667,0,0.416667,0,969.1195299999999,1285.7195299999998,0,0,Low-Value
C18195,922.615452,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,191.287802,309.77767400000005,0.0,12,0.08333333333333333,0,0.166666,0,777.384548,823.034548,0,0,Low-Value
C18198,1216.704733,0.727273,0.0,0.0,0.0,2902.295257,0.0,0.0,0.0,0.166667,2,0,3000.0,2345.798153,415.361186,0.125,12,0.0,0,0.0,0,1783.295267,1783.295267,0,0,Low-Value
C18201,1200.937942,0.833333,0.0,0.0,0.0,1981.157622,0.0,0.0,0.0,0.5,4,0,2000.0,152.10636100000002,200.10626100000002,0.0,6,0.0,0,0.0,0,799.062058,799.062058,0,0,Low-Value
C18206,27.254213,0.454545,316.3,316.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,312.77169100000003,57.214332999999996,0.1,12,0.16666666666666666,0,0.333334,0,2472.745787,2789.045787,0,0,Low-Value
C18210,110.983174,1.0,458.47,458.47,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2000.0,414.61872900000003,176.17508700000002,0.0,12,0.25,0,0.5,0,1889.016826,2347.4868260000003,0,0,Low-Value
C18211,1969.737768,1.0,0.0,0.0,0.0,2410.842591,0.0,0.0,0.0,0.22222199999999998,33,0,2500.0,292.443409,737.614283,0.0,9,0.0,0,0.0,0,530.262232,530.262232,0,0,Low-Value
C18214,834.6429929999999,1.0,0.0,0.0,0.0,239.87561200000002,0.0,0.0,0.0,0.333333,5,0,1000.0,1043.004155,439.557388,0.0,12,0.0,0,0.0,0,165.35700700000007,165.35700700000007,0,0,Low-Value
C18216,3076.4223420000003,1.0,329.36,0.0,329.36,2248.274005,0.166667,0.0,0.166667,0.5,10,3,3500.0,836.317805,1331.9782480000001,0.0,12,0.25,0,0.333334,0,423.5776579999997,752.9376579999997,0,0,Low-Value
C18219,413.09121400000004,0.636364,0.0,0.0,0.0,1117.1627640000002,0.0,0.0,0.0,0.083333,4,0,1200.0,258.891518,165.68518999999998,0.0,12,0.0,0,0.0,0,786.908786,786.908786,0,0,Low-Value
C18224,251.144969,0.727273,88.51,88.51,0.0,1515.283623,0.25,0.25,0.0,0.416667,7,3,1200.0,1490.675716,189.097848,0.166667,12,0.25,0,0.5,0,948.855031,1037.365031,0,0,Low-Value
C18228,120.63250500000001,0.636364,1310.2,1310.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,9,2500.0,576.034909,195.547987,0.0,12,0.75,0,0.333334,0,2379.367495,3689.5674950000002,0,0,Low-Value
C18229,2162.2675010000003,1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3,3,2500.0,466.376831,619.460541,0.0,12,0.25,0,0.333334,0,337.73249899999973,488.86249899999973,0,0,Low-Value
C18230,15.740657,0.727273,72.0,72.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,1000.0,44.098703,205.53426000000002,0.0,12,0.4166666666666667,0,0.5,0,984.259343,1056.259343,0,0,Low-Value
C18231,0.004816,0.545455,51.7,0.0,51.7,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,33.249088,0.05948099999999999,0.0,12,0.25,0,0.5,0,2999.995184,3051.6951839999997,0,0,Low-Value
C18235,1125.306541,1.0,703.05,703.05,0.0,0.0,0.25,0.25,0.0,0.0,0,9,1300.0,104.476763,421.15006100000005,0.0,8,1.125,0,0.5,0,174.69345900000008,877.743459,0,0,Low-Value
C18236,1377.40225,1.0,180.0,180.0,0.0,348.436666,0.14285699999999998,0.14285699999999998,0.0,0.428571,3,1,1500.0,251.87040499999998,247.576103,0.0,7,0.14285714285714285,0,0.28571399999999997,0,122.5977499999999,302.5977499999999,0,0,Low-Value
C18237,59.020084999999995,0.909091,58.7,0.0,58.7,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,160.90496299999998,148.887545,0.0,12,0.16666666666666666,0,0.333334,0,1440.979915,1499.679915,0,0,Low-Value
C18246,1418.899282,1.0,57.66,57.66,0.0,63.085612,0.25,0.25,0.0,0.25,3,3,1500.0,294.465506,294.22163,0.0,12,0.25,0,0.5,0,81.10071799999992,138.7607179999999,0,0,Low-Value
C18248,0.0,0.0,37.65,0.0,37.65,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,0.0,,0.0,12,0.25,0,0.5,0,1500.0,1537.65,0,0,Low-Value
C18249,17.765051999999997,0.636364,0.0,0.0,0.0,112.47661799999999,0.0,0.0,0.0,0.083333,1,0,2200.0,200.061869,162.701658,0.25,12,0.0,0,0.0,0,2182.234948,2182.234948,0,0,Low-Value
C18251,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1,0,2500.0,2673.832747,675.477318,0.083333,12,0.0,0,0.0,0,1121.889415,1121.889415,0,0,Low-Value
C18253,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2,0,500.0,220.13603500000002,305.833099,0.0,12,0.0,0,0.0,0,64.50920300000001,64.50920300000001,0,0,Low-Value
C18255,1278.2798810000002,1.0,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,275.225729,436.116254,0.0,12,0.08333333333333333,0,0.166666,0,221.72011899999984,236.72011899999984,0,0,Low-Value
C18258,2935.397877,1.0,0.0,0.0,0.0,343.69422599999996,0.0,0.0,0.0,0.333333,10,0,3000.0,949.6752349999999,2723.330171,0.0,12,0.0,0,0.0,0,64.60212300000012,64.60212300000012,0,0,Low-Value
C18266,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1,0,500.0,407.58819500000004,219.00218399999997,0.0,12,0.0,0,0.0,0,339.65214100000003,339.65214100000003,0,0,Low-Value
C18267,772.008306,1.0,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0,0.083333,3,0,1500.0,981.2861029999999,263.394207,0.083333,12,0.0,0,0.0,0,727.991694,727.991694,0,0,Low-Value
C18269,1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1,6,1500.0,182.63738700000002,12496.860929999999,0.0,12,0.5,0,0.5,0,-101.39342499999998,88.60657500000002,0,0,Low-Value
C18271,1321.645967,1.0,0.0,0.0,0.0,91.920629,0.0,0.0,0.0,0.083333,1,0,1500.0,317.384166,543.171342,0.0,12,0.0,0,0.0,0,178.35403300000007,178.35403300000007,0,0,Low-Value
C18282,933.9283029999999,1.0,0.0,0.0,0.0,570.7189480000001,0.0,0.0,0.0,0.583333,19,0,2000.0,499.24305300000003,358.446917,0.0,12,0.0,0,0.0,0,1066.071697,1066.071697,0,0,Low-Value
C18285,18.973831,0.272727,88.96,0.0,88.96,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,824.602684,132.06983,0.0,12,0.16666666666666666,0,0.333334,0,1481.026169,1569.986169,0,0,Low-Value
C18287,1001.435526,1.0,0.0,0.0,0.0,1098.2915039999998,0.0,0.0,0.0,0.14285699999999998,4,0,1200.0,174.56968500000002,303.579585,0.0,7,0.0,0,0.0,0,198.56447400000002,198.56447400000002,0,0,Low-Value
C18290,425.84804800000006,1.0,0.0,0.0,0.0,697.8542669999999,0.0,0.0,0.0,0.666667,11,0,500.0,327.62726299999997,208.295476,0.0,12,0.0,0,0.0,0,74.15195199999994,74.15195199999994,0,0,Low-Value
C18293,341.73986,0.454545,0.0,0.0,0.0,2584.241719,0.0,0.0,0.0,0.416667,24,0,3000.0,1921.884285,190.22937199999998,0.333333,12,0.0,0,0.0,0,2658.26014,2658.26014,0,0,Low-Value
C18294,2064.106212,1.0,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0,0.166667,4,0,3000.0,543.9023559999999,647.5084820000001,0.0,12,0.0,0,0.0,0,935.8937879999999,935.8937879999999,0,0,Low-Value
C18301,2676.253141,0.909091,0.0,0.0,0.0,2832.5706609999997,0.0,0.0,0.0,0.083333,2,0,3000.0,0.0,,0.0,12,0.0,0,0.0,0,323.74685899999986,323.74685899999986,0,0,Low-Value
C18304,1988.595057,1.0,0.0,0.0,0.0,49.912459999999996,0.0,0.0,0.0,0.083333,1,0,2000.0,485.11112699999995,846.1570550000001,0.0,12,0.0,0,0.0,0,11.404943000000003,11.404943000000003,0,0,Low-Value
C18305,957.2898789999999,0.818182,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333,0.25,12,2,3000.0,196.163184,353.354446,0.0,12,0.16666666666666666,0,0.25,0,2042.710121,2109.370121,0,0,Low-Value
C18307,1377.2306210000002,1.0,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0,0.25,4,0,2500.0,343.961283,428.13466600000004,0.0,12,0.0,0,0.0,0,1122.7693789999998,1122.7693789999998,0,0,Low-Value
C18310,37.983045000000004,0.545455,242.24,0.0,242.24,0.0,0.25,0.0,0.25,0.0,0,3,2000.0,662.417377,99.057422,0.166667,12,0.25,0,0.5,0,1962.016955,2204.256955,0,0,Low-Value
C18316,39.930624,0.22222199999999998,399.95,290.57,109.38,0.0,0.22222199999999998,0.22222199999999998,0.11111099999999999,0.0,0,9,1200.0,0.0,,0.0,9,1.0,0,0.5555549999999999,0,1160.069376,1560.019376,0,0,Low-Value
C18320,2934.090889,0.875,0.0,0.0,0.0,2710.056224,0.0,0.0,0.0,0.25,2,0,3000.0,428.46758200000005,694.7495389999999,0.0,8,0.0,0,0.0,0,65.90911099999994,65.90911099999994,0,0,Low-Value
C18329,16.176672,0.363636,95.55,0.0,95.55,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,136.961964,59.907284999999995,0.0,12,0.25,0,0.5,0,983.823328,1079.373328,0,0,Low-Value
C18331,1355.979715,0.727273,51.41,0.0,51.41,3213.886545,0.083333,0.0,0.083333,0.25,7,1,3500.0,384.859732,654.861921,0.0,12,0.08333333333333333,0,0.166666,0,2144.020285,2195.430285,0,0,Low-Value
C18333,134.62028,0.818182,648.9,648.9,0.0,295.65561099999996,0.25,0.25,0.0,0.166667,2,5,1200.0,468.622826,156.724637,0.25,12,0.4166666666666667,0,0.5,0,1065.37972,1714.27972,0,0,Low-Value
C18334,14.773807000000001,0.272727,160.0,0.0,160.0,0.0,0.181818,0.0,0.090909,0.0,0,2,1800.0,377.03508,210.244734,1.0,11,0.18181818181818182,0,0.272727,0,1785.226193,1945.226193,0,0,Low-Value
C18335,23.692270999999998,0.454545,165.57,165.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3500.0,460.205774,117.07521200000001,1.0,12,0.16666666666666666,0,0.333334,0,3476.307729,3641.8777290000003,0,0,Low-Value
C18339,3278.982195,1.0,0.0,0.0,0.0,4431.586287,0.0,0.0,0.0,0.25,3,0,4500.0,3810.09665,1202.98256,0.083333,12,0.0,0,0.0,0,1221.017805,1221.017805,0,0,Low-Value
C18340,1356.785114,1.0,0.0,0.0,0.0,1397.221909,0.0,0.0,0.0,0.75,23,0,2500.0,461.60297599999996,519.466863,0.0,12,0.0,0,0.0,0,1143.214886,1143.214886,0,0,Low-Value
C18341,1301.813081,1.0,0.0,0.0,0.0,101.76686600000001,0.0,0.0,0.0,0.083333,1,0,1400.0,401.38979900000004,418.773876,0.0,12,0.0,0,0.0,0,98.18691899999999,98.18691899999999,0,0,Low-Value
C18342,1857.9612780000002,1.0,0.0,0.0,0.0,1005.292057,0.0,0.0,0.0,0.333333,13,0,2500.0,288.461702,814.4235150000001,0.0,12,0.0,0,0.0,0,642.0387219999998,642.0387219999998,0,0,Low-Value
C18351,1723.733705,1.0,0.0,0.0,0.0,1043.260997,0.0,0.0,0.0,0.333333,5,0,2200.0,428.244891,574.800789,0.0,12,0.0,0,0.0,0,476.2662949999999,476.2662949999999,0,0,Low-Value
C18354,135.84301499999998,0.181818,1111.4,1111.4,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1050.0,4121.57553,139.892334,0.0,12,0.16666666666666666,0,0.333334,0,914.1569850000001,2025.5569850000002,0,0,Low-Value
C18357,31.997904,0.333333,0.0,0.0,0.0,136.755929,0.0,0.0,0.0,0.166667,1,0,500.0,0.0,,0.0,6,0.0,0,0.0,0,468.002096,468.002096,0,0,Low-Value
C18358,1255.20988,0.875,0.0,0.0,0.0,3833.0370000000003,0.0,0.0,0.0,0.375,8,0,2000.0,2793.258309,931.105425,0.0,8,0.0,0,0.0,0,744.7901199999999,744.7901199999999,0,0,Low-Value
C18359,1673.480135,0.833333,0.0,0.0,0.0,2268.3638690000002,0.0,0.0,0.0,0.333333,4,0,2500.0,333.97587799999997,319.086971,0.0,6,0.0,0,0.0,0,826.519865,826.519865,0,0,Low-Value
C18360,3399.279094,1.0,0.0,0.0,0.0,2639.92834,0.0,0.0,0.0,0.25,8,0,7000.0,762.560208,703.0350139999999,0.0,12,0.0,0,0.0,0,3600.720906,3600.720906,0,0,Low-Value
C18362,226.30646099999998,0.363636,0.0,0.0,0.0,788.235661,0.0,0.0,0.0,0.166667,3,0,1200.0,184.701045,217.49264300000002,0.0,12,0.0,0,0.0,0,973.693539,973.693539,0,0,Low-Value
C18363,1179.613243,1.0,0.0,0.0,0.0,73.629879,0.0,0.0,0.0,0.083333,1,0,1200.0,352.44957999999997,281.679401,0.0,12,0.0,0,0.0,0,20.38675699999999,20.38675699999999,0,0,Low-Value
C18365,1671.319193,0.9,0.0,0.0,0.0,970.624828,0.0,0.0,0.0,0.5,10,0,2000.0,436.67976799999997,473.59841500000005,0.0,10,0.0,0,0.0,0,328.68080699999996,328.68080699999996,0,0,Low-Value
C18367,2483.739581,0.9,0.0,0.0,0.0,2923.8863,0.0,0.0,0.0,0.1,1,0,3500.0,312.473159,1138.1779210000002,0.0,10,0.0,0,0.0,0,1016.2604190000002,1016.2604190000002,0,0,Low-Value
C18369,2000.7590480000001,1.0,801.77,801.77,0.0,0.0,0.25,0.25,0.0,0.0,0,5,3000.0,538.119129,545.1437599999999,0.0,12,0.4166666666666667,0,0.5,0,999.2409519999999,1801.0109519999999,0,0,Low-Value
C18370,2495.25505,0.909091,89.9,89.9,0.0,5290.393032,0.090909,0.090909,0.0,0.363636,13,1,6000.0,582.339752,640.013396,0.0,11,0.09090909090909091,0,0.181818,0,3504.74495,3594.64495,0,0,Low-Value
C18371,7215.19576,1.0,0.0,0.0,0.0,7275.716281,0.0,0.0,0.0,0.166667,1,0,7500.0,809.1791929999999,1639.238121,0.0,6,0.0,0,0.0,0,284.8042400000004,284.8042400000004,0,0,Low-Value
C18374,1276.4915369999999,0.833333,65.8,65.8,0.0,4422.783845,0.166667,0.166667,0.0,0.5,6,2,2500.0,3533.0259189999997,474.86117800000005,0.0,6,0.3333333333333333,0,0.333334,0,1223.5084630000001,1289.308463,0,0,Low-Value
C18377,6.260598,0.545455,35.0,35.0,0.0,18.280043,0.083333,0.083333,0.0,0.083333,1,1,1000.0,110.318859,59.475914,0.333333,12,0.08333333333333333,0,0.166666,0,993.739402,1028.7394020000002,0,0,Low-Value
C18378,2.6685689999999997,0.333333,0.0,0.0,0.0,91.849463,0.0,0.0,0.0,0.11111099999999999,2,0,1200.0,288.42282,45.299293,1.0,9,0.0,0,0.0,0,1197.331431,1197.331431,0,0,Low-Value
C18380,520.075249,0.727273,0.0,0.0,0.0,2209.490538,0.0,0.0,0.0,0.333333,22,0,2000.0,3266.498713,186.866403,0.28571399999999997,12,0.0,0,0.0,0,1479.924751,1479.924751,0,0,Low-Value
C18382,1095.180685,1.0,459.0,459.0,0.0,1972.4391219999998,0.166667,0.166667,0.0,0.25,5,5,3000.0,805.924742,310.111406,0.0,12,0.4166666666666667,0,0.333334,0,1904.819315,2363.8193149999997,0,0,Low-Value
C18383,995.323626,1.0,127.49,90.7,36.79,18.204577,0.25,0.166667,0.083333,0.083333,1,4,1000.0,458.941641,491.781046,0.0,12,0.3333333333333333,0,0.5,0,4.67637400000001,132.16637400000002,0,0,Low-Value
C18389,0.0,0.0,136.71,0.0,136.71,0.0,0.166667,0.0,0.166667,0.0,0,2,3000.0,311.673478,,0.0,12,0.16666666666666666,0,0.333334,0,3000.0,3136.71,0,0,Low-Value
C18390,46.996534999999994,0.272727,0.0,0.0,0.0,2370.681355,0.0,0.0,0.0,0.166667,2,0,3500.0,5679.77259,82.578321,0.0,12,0.0,0,0.0,0,3453.003465,3453.003465,0,0,Low-Value
C18393,8.844399000000001,0.181818,116.68,0.0,116.68,0.0,0.166667,0.0,0.166667,0.0,0,2,3000.0,677.9828980000001,123.107146,0.666667,12,0.16666666666666666,0,0.333334,0,2991.155601,3107.8356009999998,0,0,Low-Value
C18398,41.386295000000004,0.363636,194.57,194.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2200.0,470.431305,169.999931,0.0,12,0.16666666666666666,0,0.333334,0,2158.613705,2353.1837050000004,0,0,Low-Value
C18400,763.228081,0.9,0.0,0.0,0.0,1948.071903,0.0,0.0,0.0,0.5,48,0,1200.0,1223.745197,263.75638599999996,0.125,10,0.0,0,0.0,0,436.771919,436.771919,0,0,Low-Value
C18404,41.624195,0.454545,102.0,102.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,1000.0,278.021419,41.427923,0.0,12,0.4166666666666667,0,0.333334,0,958.375805,1060.3758050000001,0,0,Low-Value
C18407,1829.837678,1.0,0.0,0.0,0.0,853.585813,0.0,0.0,0.0,0.363636,6,0,2000.0,383.433012,387.52683199999996,0.0,11,0.0,0,0.0,0,170.1623219999999,170.1623219999999,0,0,Low-Value
C18408,772.647723,0.875,0.0,0.0,0.0,970.3711199999999,0.0,0.0,0.0,0.125,1,0,2500.0,125.86215700000001,209.002905,0.0,8,0.0,0,0.0,0,1727.352277,1727.352277,0,0,Low-Value
